"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"754" "SRS142483_NODE_17_length_212396_cov_60.6612" 212396 60.6612 FALSE 34.25 FALSE FALSE "Myoviridae" NA NA 0 67 FALSE "SRS142483" NA "VC_8803_2" NA
"756" "SRS142664_NODE_4_length_215051_cov_10.1813" 215051 10.1813 FALSE 31.22 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS142664" NA "VC_240_20" NA
"757" "SRS142787_NODE_3_length_293387_cov_12.6857" 293387 12.6857 FALSE 36.07 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS142787" NA "VC_4192_0" "Centipeda"
"758" "SRS142787_NODE_4_length_286613_cov_9.5674" 286613 9.5674 FALSE 51.95 FALSE FALSE "Siphoviridae" NA NA 0 38 FALSE "SRS142787" NA "" "Rothia"
"759" "SRS142787_NODE_6_length_268537_cov_22.9694" 268537 22.9694 FALSE 32.13 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS142787" NA "VC_8803_6" NA
"760" "SRS142787_NODE_7_length_265949_cov_33.3125" 265949 33.3125 FALSE 45.49 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS142787" NA "VC_8879_7" NA
"761" "SRS142787_NODE_11_length_245687_cov_15.9887" 245687 15.9887 FALSE 31.67 FALSE FALSE "Myoviridae" NA NA 0 79 FALSE "SRS142787" NA "VC_8794_2" NA
"764" "SRS142787_NODE_17_length_211563_cov_7.27981" 211563 7.27981 FALSE 30.98 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS142787" NA NA NA
"765" "SRS142791_NODE_5_length_299588_cov_24.5479" 299588 24.5479 FALSE 31.98 FALSE FALSE "Myoviridae" NA NA 0 31 TRUE "SRS142791" NA "" "Streptococcus"
"767" "SRS142791_NODE_12_length_225811_cov_58.1911" 225811 58.1911 TRUE 39.01 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS142791" NA "VC_2385_1" NA
"769" "SRS142896_NODE_10_length_245871_cov_9.19085" 245871 9.19085 TRUE 31.74 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS142896" NA "VC_8794_2" NA
"770" "SRS142896_NODE_13_length_224447_cov_8.06652" 224447 8.06652 FALSE 32.7 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS142896" NA "VC_1774_11" NA
"771" "SRS143604_NODE_3_length_258865_cov_25.1466" 258865 25.1466 FALSE 52.56 FALSE FALSE "Siphoviridae" NA NA 0 41 TRUE "SRS143604" NA NA NA
"772" "SRS143604_NODE_4_length_253684_cov_10.2016" 253684 10.2016 FALSE 32.92 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS143604" NA "VC_3828_3" NA
"773" "SRS143604_NODE_7_length_238148_cov_18.3963" 238148 18.3963 FALSE 31.71 FALSE FALSE "Myoviridae" NA NA 0 72 FALSE "SRS143604" NA "VC_8794_2" NA
"775" "SRS143616_NODE_7_length_245496_cov_5.40698" 245496 5.40698 FALSE 28.5 FALSE FALSE "Siphoviridae" NA NA 0 39 FALSE "SRS143616" NA "VC_2698_0" NA
"776" "SRS143850_NODE_4_length_257944_cov_45.8508" 257944 45.8508 FALSE 33.62 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS143850" NA "VC_4224_3" "Veillonella"
"781" "SRS144546_NODE_16_length_225738_cov_21.2423" 225738 21.2423 FALSE 28.59 FALSE FALSE "Myoviridae" NA NA 0 37 TRUE "SRS144546" NA NA NA
"782" "SRS144609_NODE_1_length_226381_cov_13.1313" 226381 13.1313 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS144609" NA "VC_2385_1" NA
"783" "SRS144621_NODE_3_length_289280_cov_6.64587" 289280 6.64587 FALSE 27.92 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS144621" NA "VC_6797_0" NA
"784" "SRS144621_NODE_4_length_276734_cov_8.43758" 276734 8.43758 FALSE 33.66 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS144621" NA "VC_703_0" NA
"785" "SRS144621_NODE_5_length_267182_cov_6.94091" 267182 6.94091 FALSE 39.99 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS144621" NA "VC_3542_0" NA
"786" "SRS144621_NODE_6_length_261187_cov_7.23958" 261187 7.23958 FALSE 36.03 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS144621" NA "VC_635_25" NA
"787" "SRS144621_NODE_7_length_252298_cov_8.92673" 252298 8.92673 FALSE 28.55 FALSE FALSE "Unassigned" NA NA 0 40 FALSE "SRS144621" NA "VC_2698_0" NA
"788" "SRS144621_NODE_8_length_249330_cov_8.58595" 249330 8.58595 FALSE 28.23 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS144621" NA "VC_3143_1" "Fusobacterium"
"791" "SRS144621_NODE_13_length_234018_cov_30.5163" 234018 30.5163 FALSE 30.51 FALSE FALSE "Myoviridae" NA NA 0 56 TRUE "SRS144621" NA "" NA
"792" "SRS144621_NODE_15_length_216856_cov_7.23931" 216856 7.23931 FALSE 42.31 FALSE FALSE "Siphoviridae" NA NA 0 49 TRUE "SRS144621" NA "" NA
"793" "SRS145503_NODE_6_length_256953_cov_26.9329" 256953 26.9329 FALSE 34.3 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS145503" NA "VC_4224_3" "Veillonella"
"794" "SRS145503_NODE_7_length_228227_cov_44.5755" 228227 44.5755 FALSE 32.5 FALSE FALSE "Myoviridae" NA NA 0 61 FALSE "SRS145503" NA "VC_1774_9" "Veillonella"
"797" "SRS146878_NODE_13_length_227638_cov_18.396" 227638 18.396 FALSE 28.49 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS146878" NA "VC_1770_1" "Veillonella"
"798" "SRS146894_NODE_2_length_387353_cov_12.7661" 387353 12.7661 TRUE 26.59 FALSE FALSE "Myoviridae" NA NA 1 79 TRUE "SRS146894" NA "" NA
"799" "SRS146894_NODE_3_length_315397_cov_7.84075" 315397 7.84075 FALSE 30.5 FALSE FALSE "Myoviridae" NA NA 1 52 TRUE "SRS146894" NA "VC_11542_0" NA
"801" "SRS146894_NODE_6_length_260302_cov_137.476" 260302 137.476 FALSE 33.61 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS146894" NA "VC_4224_3" "Veillonella"
"803" "SRS146894_NODE_8_length_246420_cov_8.49137" 246420 8.49137 FALSE 33.14 FALSE FALSE "Unassigned" NA NA 0 32 FALSE "SRS146894" NA "VC_3157_5" "Streptococcus"
"804" "SRS146894_NODE_9_length_243248_cov_58.4478" 243248 58.4478 TRUE 31.7 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS146894" NA "VC_8794_2" NA
"808" "SRS147871_NODE_3_length_269265_cov_9.39581" 269265 9.39581 TRUE 40.02 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS147871" NA "VC_3542_0" NA
"810" "SRS147887_NODE_9_length_237960_cov_5.45839" 237960 5.45839 FALSE 39.01 FALSE FALSE "Myoviridae" NA NA 0 79 TRUE "SRS147887" NA NA NA
"811" "SRS147887_NODE_13_length_229773_cov_19.1958" 229773 19.1958 TRUE 32.58 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS147887" NA "VC_1774_11" "Veillonella"
"812" "SRS147937_NODE_6_length_223324_cov_10.2767" 223324 10.2767 FALSE 32.1 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS147937" NA NA NA
"813" "SRS148150_NODE_11_length_253833_cov_50.3331" 253833 50.3331 FALSE 36.66 FALSE FALSE "Myoviridae" NA NA 0 36 TRUE "SRS148150" NA NA NA
"814" "SRS148150_NODE_15_length_235353_cov_18.571" 235353 18.571 FALSE 33.65 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS148150" NA "VC_3541_1" NA
"815" "SRS148150_NODE_16_length_210991_cov_62.3672" 210991 62.3672 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS148150" NA "VC_1774_10" NA
"816" "SRS148150_NODE_17_length_208122_cov_5.04636" 208122 5.04636 FALSE 39.08 FALSE FALSE "Myoviridae" NA NA 0 77 FALSE "SRS148150" NA "VC_2385_1" NA
"817" "SRS148150_NODE_20_length_201279_cov_8.70353" 201279 8.70353 TRUE 30.65 FALSE FALSE "Myoviridae" NA NA 0 68 FALSE "SRS148150" NA "VC_240_11" NA
"818" "SRS148193_NODE_8_length_268969_cov_56.677" 268969 56.677 FALSE 39.98 FALSE FALSE "Myoviridae" NA NA 0 90 FALSE "SRS148193" NA "VC_3542_0" NA
"819" "SRS148193_NODE_10_length_227570_cov_9.08096" 227570 9.08096 FALSE 32.83 FALSE FALSE "Myoviridae" NA NA 0 34 TRUE "SRS148193" NA "VC_8372_0" NA
"820" "SRS148193_NODE_11_length_226085_cov_5.23191" 226085 5.23191 TRUE 41.4 FALSE FALSE "Myoviridae" NA NA 0 59 FALSE "SRS148193" NA "" "Selenomonas"
"821" "SRS148472_NODE_4_length_418846_cov_10.1106" 418846 10.1106 FALSE 25.85 FALSE FALSE "Myoviridae" NA NA 0 83 TRUE "SRS148472" NA NA NA
"822" "SRS148472_NODE_7_length_256561_cov_11.491" 256561 11.491 FALSE 49.4 FALSE FALSE "Siphoviridae" NA NA 1 50 TRUE "SRS148472" NA NA NA
"823" "SRS149647_NODE_17_length_210750_cov_52.7388" 210750 52.7388 FALSE 51.42 FALSE FALSE "Siphoviridae" NA NA 0 35 FALSE "SRS149647" NA NA NA
