"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"142352" "SRS050244_NODE_2_length_279809_cov_19.2303" 279809 19.2303 FALSE 28.82 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS050244" "US" "VC_6797_7" "Fusobacterium"
"142353" "SRS050244_NODE_4_length_260311_cov_5.0548" 260311 5.0548 FALSE 35.13 FALSE FALSE "Siphoviridae" NA NA 0 51 TRUE "SRS050244" "US" NA NA
"142354" "SRS050244_NODE_6_length_250726_cov_13.6596" 250726 13.6596 FALSE 29.61 FALSE FALSE "Siphoviridae" NA NA 0 67 TRUE "SRS050244" "US" NA NA
"142355" "SRS050244_NODE_7_length_249854_cov_9.23851" 249854 9.23851 FALSE 35.06 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS050244" "US" "VC_1419_0" NA
"142356" "SRS050244_NODE_8_length_246665_cov_14.8171" 246665 14.8171 FALSE 32.28 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS050244" "US" NA "Prevotella"
"142818" "SRS050628_NODE_1_length_211981_cov_17.5947" 211981 17.5947 FALSE 29.04 FALSE FALSE "Myoviridae" NA NA 0 56 TRUE "SRS050628" "US" NA "Streptococcus"
"142819" "SRS050628_NODE_2_length_210482_cov_44.3113" 210482 44.3113 FALSE 36.67 FALSE FALSE "Myoviridae" NA NA 0 50 TRUE "SRS050628" "US" NA NA
"142885" "SRS050669_NODE_4_length_242130_cov_100.034" 242130 100.034 FALSE 30.8 FALSE FALSE "Myoviridae" NA NA 0 30 FALSE "SRS050669" "US" "VC_3143_0" "Fusobacterium"
"143897" "SRS051244_NODE_2_length_285138_cov_33.3819" 285138 33.3819 TRUE 38.24 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS051244" "US" "VC_4192_1" NA
"144086" "SRS051378_NODE_2_length_237850_cov_42.8995" 237850 42.8995 TRUE 42.41 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS051378" "US" "" NA
"144175" "SRS051791_NODE_5_length_295283_cov_24.3973" 295283 24.3973 FALSE 36.13 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS051791" "US" "VC_4192_0" "Centipeda"
"144177" "SRS051791_NODE_7_length_284672_cov_5.74142" 284672 5.74142 TRUE 28.71 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS051791" "US" "VC_6797_7" NA
"144178" "SRS051791_NODE_11_length_261844_cov_6.48876" 261844 6.48876 FALSE 45.61 FALSE FALSE "Unassigned" NA NA 0 37 FALSE "SRS051791" "US" "VC_8879_7" NA
"144179" "SRS051791_NODE_12_length_259374_cov_13.7058" 259374 13.7058 FALSE 33.57 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS051791" "US" "VC_4224_3" NA
"144180" "SRS051791_NODE_13_length_254040_cov_6.53883" 254040 6.53883 FALSE 29.72 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS051791" "US" "VC_1858_1" NA
"144182" "SRS051791_NODE_17_length_240470_cov_11.4022" 240470 11.4022 FALSE 31.77 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS051791" "US" "VC_8794_2" NA
"144183" "SRS051791_NODE_19_length_234717_cov_22.1282" 234717 22.1282 TRUE 31.74 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS051791" "US" "VC_1899_4" "Veillonella"
"144381" "SRS051930_NODE_3_length_265804_cov_13.5733" 265804 13.5733 FALSE 40.01 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS051930" "US" "VC_3542_0" NA
"144382" "SRS051930_NODE_4_length_249295_cov_13.6604" 249295 13.6604 FALSE 38.08 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS051930" "US" "VC_1820_0" "Centipeda"
"144560" "SRS051941_NODE_9_length_231177_cov_34.633" 231177 34.633 TRUE 36.89 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS051941" "US" "VC_8834_0" NA
"145025" "SRS052227_NODE_2_length_341214_cov_13.0485" 341214 13.0485 TRUE 36.4 FALSE FALSE "Myoviridae" NA NA 0 65 TRUE "SRS052227" "US" "VC_7832_10" NA
"145026" "SRS052227_NODE_5_length_248802_cov_64.6119" 248802 64.6119 TRUE 44.47 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS052227" "US" "VC_1655_3" NA
"145028" "SRS052227_NODE_9_length_213578_cov_180.751" 213578 180.751 FALSE 31.53 FALSE FALSE "Myoviridae" NA NA 0 73 FALSE "SRS052227" "US" "VC_240_2" NA
"145168" "SRS052518_NODE_3_length_247507_cov_49.7633" 247507 49.7633 FALSE 34.99 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS052518" "US" "VC_1419_0" NA
"145744" "SRS052874_NODE_1_length_254381_cov_7.29062" 254381 7.29062 FALSE 29.33 FALSE FALSE "Myoviridae" NA NA 0 72 TRUE "SRS052874" "US" NA NA
"146723" "SRS053603_NODE_9_length_280027_cov_416.302" 280027 416.302 TRUE 31.07 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS053603" "US" "VC_2700_6" NA
"146724" "SRS053603_NODE_12_length_260069_cov_31.7757" 260069 31.7757 FALSE 32.64 FALSE FALSE "Myoviridae" NA NA 1 43 FALSE "SRS053603" "US" NA "Prevotella"
"146725" "SRS053603_NODE_13_length_255687_cov_6.73762" 255687 6.73762 FALSE 44.44 FALSE FALSE "Myoviridae" NA NA 0 52 FALSE "SRS053603" "US" "VC_1655_3" NA
"146726" "SRS053603_NODE_14_length_247524_cov_111.396" 247524 111.396 FALSE 33.15 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS053603" "US" "VC_3828_3" NA
"146727" "SRS053603_NODE_15_length_242549_cov_20.1006" 242549 20.1006 FALSE 31.61 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS053603" "US" "VC_8794_2" NA
"146728" "SRS053603_NODE_16_length_238418_cov_8.23113" 238418 8.23113 FALSE 37.23 FALSE FALSE "Myoviridae" NA NA 0 37 TRUE "SRS053603" "US" NA NA
"146729" "SRS053603_NODE_17_length_237382_cov_21.5829" 237382 21.5829 FALSE 35.85 FALSE FALSE "Myoviridae" NA NA 0 60 FALSE "SRS053603" "US" "VC_1671_4" NA
"147319" "SRS053854_NODE_5_length_305889_cov_6.7942" 305889 6.7942 TRUE 30.54 FALSE FALSE "Myoviridae" NA NA 1 51 TRUE "SRS053854" "US" "VC_11542_0" NA
"147320" "SRS053854_NODE_8_length_231653_cov_44.8439" 231653 44.8439 TRUE 31.85 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS053854" "US" "VC_1899_4" "Veillonella"
"147796" "SRS054430_NODE_1_length_338250_cov_25.6172" 338250 25.6172 FALSE 32.05 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS054430" "US" "" NA
"148285" "SRS054776_NODE_1_length_213596_cov_8.08699" 213596 8.08699 TRUE 31.17 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS054776" "US" "VC_240_20" NA
"148692" "SRS054976_NODE_1_length_261904_cov_63.9303" 261904 63.9303 FALSE 33.5 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS054976" "US" "VC_4224_3" "Veillonella"
"148693" "SRS054976_NODE_3_length_214319_cov_12.9654" 214319 12.9654 FALSE 52.53 FALSE FALSE "Siphoviridae" NA NA 0 31 FALSE "SRS054976" "US" "VC_3139_14" NA
"149012" "SRS055378_NODE_3_length_288199_cov_11.9509" 288199 11.9509 FALSE 27.85 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS055378" "US" "VC_6797_0" NA
"149013" "SRS055378_NODE_5_length_245607_cov_49.8748" 245607 49.8748 TRUE 38.02 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS055378" "US" "VC_1820_0" "Centipeda"
"149014" "SRS055378_NODE_6_length_239551_cov_10.0684" 239551 10.0684 TRUE 30.86 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS055378" "US" "VC_2166_3" "Veillonella"
"149238" "SRS055401_NODE_2_length_235571_cov_10.8125" 235571 10.8125 TRUE 33.63 FALSE FALSE "Myoviridae" NA NA 0 50 TRUE "SRS055401" "US" "VC_4998_1" "Streptococcus"
"149346" "SRS055426_NODE_3_length_219386_cov_8.89281" 219386 8.89281 FALSE 36.67 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS055426" "US" NA "Prevotella"
"149495" "SRS055450_NODE_1_length_249585_cov_125.511" 249585 125.511 FALSE 36.87 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS055450" "US" "VC_635_20" "Streptococcus"
"150334" "SRS056622_NODE_4_length_271258_cov_12.0151" 271258 12.0151 FALSE 32.09 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS056622" "US" "VC_8803_6" NA
"150336" "SRS056622_NODE_10_length_239732_cov_104.28" 239732 104.28 TRUE 45.62 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS056622" "US" "VC_8879_7" NA
"150786" "SRS057205_NODE_11_length_241494_cov_45.0098" 241494 45.0098 TRUE 33.64 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS057205" "US" "VC_3541_1" NA
"150787" "SRS057205_NODE_13_length_234839_cov_19.2687" 234839 19.2687 TRUE 30.13 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS057205" "US" "VC_172_4" "Veillonella"
"150788" "SRS057205_NODE_16_length_221621_cov_13.6727" 221621 13.6727 FALSE 31.23 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS057205" "US" "VC_3234_2" "Veillonella"
"150789" "SRS057205_NODE_20_length_206808_cov_6.89694" 206808 6.89694 FALSE 30.66 FALSE FALSE "Myoviridae" NA NA 0 22 FALSE "SRS057205" "US" "VC_3143_0" "Fusobacterium"
"151035" "SRS057355_NODE_1_length_251079_cov_131.6" 251079 131.6 FALSE 35 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS057355" "US" "VC_1419_0" NA
"151443" "SRS057692_NODE_2_length_248922_cov_148.172" 248922 148.172 FALSE 44.53 FALSE FALSE "Myoviridae" NA NA 1 50 FALSE "SRS057692" "US" "VC_1655_3" NA
"151444" "SRS057692_NODE_3_length_237863_cov_33.8106" 237863 33.8106 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS057692" "US" "VC_1897_0" NA
"151709" "SRS057791_NODE_1_length_257722_cov_9.38395" 257722 9.38395 FALSE 35.08 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS057791" "US" "VC_178_6" NA
"151710" "SRS057791_NODE_3_length_233971_cov_12.5602" 233971 12.5602 FALSE 29.6 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS057791" "US" NA NA
"151711" "SRS057791_NODE_4_length_232742_cov_8.35751" 232742 8.35751 TRUE 33.35 FALSE FALSE "Myoviridae" NA NA 0 29 FALSE "SRS057791" "US" "VC_1759_7" NA
"151712" "SRS057791_NODE_5_length_230855_cov_4.96661" 230855 4.96661 FALSE 30.87 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS057791" "US" NA NA
"151714" "SRS057791_NODE_7_length_205500_cov_11.0327" 205500 11.0327 TRUE 32.08 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS057791" "US" "VC_3903_0" "Oribacterium"
"152007" "SRS058053_NODE_2_length_512149_cov_16.7725" 512149 16.7725 FALSE 47.41 FALSE FALSE "Myoviridae" NA NA 0 95 FALSE "SRS058053" "US" NA "Actinomyces"
"152008" "SRS058053_NODE_4_length_281256_cov_9.76745" 281256 9.76745 TRUE 38.26 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS058053" "US" "VC_4192_1" NA
"152545" "SRS058261_NODE_4_length_237709_cov_16.1925" 237709 16.1925 FALSE 32.86 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS058261" "US" NA NA
"152651" "SRS058336_NODE_1_length_511632_cov_48.6097" 511632 48.6097 FALSE 29.68 FALSE FALSE "Myoviridae" NA NA 0 144 TRUE "SRS058336" "US" NA NA
"152655" "SRS058336_NODE_9_length_281300_cov_122.572" 281300 122.572 FALSE 28.68 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS058336" "US" "VC_6797_7" "Fusobacterium"
"152656" "SRS058336_NODE_11_length_264937_cov_32.2153" 264937 32.2153 FALSE 33.9 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS058336" "US" "VC_4224_3" NA
"152657" "SRS058336_NODE_12_length_255770_cov_19.0308" 255770 19.0308 TRUE 33.02 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS058336" "US" "VC_3828_3" NA
"152840" "SRS058730_NODE_3_length_433775_cov_33.2125" 433775 33.2125 FALSE 47.32 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS058730" "US" NA "Actinomyces"
"152841" "SRS058730_NODE_4_length_272497_cov_41.7631" 272497 41.7631 FALSE 35.95 FALSE FALSE "Myoviridae" NA NA 0 91 FALSE "SRS058730" "US" "" "Cardiobacterium"
"153137" "SRS058808_NODE_7_length_260368_cov_38.0061" 260368 38.0061 TRUE 34.57 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS058808" "US" NA NA
"153138" "SRS058808_NODE_9_length_233183_cov_12.3039" 233183 12.3039 FALSE 29.32 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS058808" "US" NA NA
"153139" "SRS058808_NODE_12_length_212293_cov_15.4878" 212293 15.4878 TRUE 29.58 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS058808" "US" "" NA
"153140" "SRS058808_NODE_14_length_201817_cov_39.8148" 201817 39.8148 FALSE 37.44 FALSE FALSE "Siphoviridae" NA NA 0 43 FALSE "SRS058808" "US" "VC_12194_3" NA
"153440" "SRS062544_NODE_5_length_255119_cov_67.355" 255119 67.355 TRUE 33.03 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS062544" "US" "VC_3828_3" NA
"153441" "SRS062544_NODE_7_length_242321_cov_26.3477" 242321 26.3477 FALSE 31.76 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS062544" "US" "VC_1899_4" "Veillonella"
"153619" "SRS062761_NODE_4_length_253110_cov_19.8388" 253110 19.8388 FALSE 33.03 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS062761" "US" "VC_3828_3" NA
"153621" "SRS062761_NODE_7_length_228209_cov_16.3582" 228209 16.3582 TRUE 33.41 FALSE FALSE "Myoviridae" NA NA 0 30 FALSE "SRS062761" "US" "VC_1759_7" NA
"153622" "SRS062761_NODE_8_length_225204_cov_34.0657" 225204 34.0657 FALSE 39.13 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS062761" "US" "VC_2385_1" NA
"153759" "SRS062878_NODE_1_length_233848_cov_7.29636" 233848 7.29636 FALSE 32.77 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS062878" "US" "VC_1897_5" "Veillonella"
"153760" "SRS062878_NODE_2_length_230946_cov_6.27076" 230946 6.27076 FALSE 41.77 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS062878" "US" "VC_174_0" "Selenomonas"
"153915" "SRS063193_NODE_2_length_285293_cov_11.7327" 285293 11.7327 FALSE 52.48 FALSE FALSE "Siphoviridae" NA NA 0 43 TRUE "SRS063193" "US" NA NA
"153916" "SRS063193_NODE_3_length_242112_cov_9.37158" 242112 9.37158 FALSE 31.97 FALSE FALSE "Myoviridae" NA NA 0 29 FALSE "SRS063193" "US" "VC_3143_10" "Fusobacterium"
"153917" "SRS063193_NODE_4_length_237872_cov_5.20657" 237872 5.20657 FALSE 33.5 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS063193" "US" "VC_1897_0" NA
"153918" "SRS063193_NODE_5_length_227095_cov_60.6366" 227095 60.6366 TRUE 39.14 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS063193" "US" "VC_2385_1" NA
"154256" "SRS063272_NODE_2_length_213128_cov_10.6379" 213128 10.6379 FALSE 26.41 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS063272" "US" NA NA
"154324" "SRS063288_NODE_2_length_242314_cov_12.5538" 242314 12.5538 TRUE 33.6 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS063288" "US" "VC_3541_1" NA
"154325" "SRS063288_NODE_3_length_241415_cov_23.0731" 241415 23.0731 FALSE 29.85 FALSE FALSE "Myoviridae" NA NA 0 64 FALSE "SRS063288" "US" NA NA
"154528" "SRS063603_NODE_10_length_226102_cov_9.39338" 226102 9.39338 FALSE 41.4 FALSE FALSE "Myoviridae" NA NA 0 59 FALSE "SRS063603" "US" "" "Selenomonas"
"155817" "SRS064329_NODE_4_length_370683_cov_8.93364" 370683 8.93364 TRUE 32.75 FALSE FALSE "Siphoviridae" NA NA 0 32 FALSE "SRS064329" "US" "VC_3157_6" "Streptococcus"
"155968" "SRS064423_NODE_2_length_342228_cov_78.8677" 342228 78.8677 TRUE 36.44 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS064423" "US" "VC_7832_10" NA
"155969" "SRS064423_NODE_6_length_240050_cov_6.58861" 240050 6.58861 FALSE 31.75 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS064423" "US" "VC_8794_2" NA
"155970" "SRS064423_NODE_9_length_210989_cov_21.0765" 210989 21.0765 TRUE 32.55 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS064423" "US" "VC_1774_10" NA
"155971" "SRS064423_NODE_10_length_210929_cov_17.6098" 210929 17.6098 FALSE 31.36 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS064423" "US" "VC_2700_4" NA
"156195" "SRS064449_NODE_2_length_244440_cov_9.6141" 244440 9.6141 FALSE 32.99 FALSE FALSE "Siphoviridae" NA NA 0 47 TRUE "SRS064449" "US" "VC_1977_0" NA
"156445" "SRS064774_NODE_1_length_344276_cov_20.7501" 344276 20.7501 FALSE 36.5 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS064774" "US" "VC_7832_10" NA
"156447" "SRS064774_NODE_3_length_329409_cov_20.1042" 329409 20.1042 FALSE 29.48 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS064774" "US" NA NA
"156448" "SRS064774_NODE_5_length_238650_cov_8.65785" 238650 8.65785 FALSE 33.66 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS064774" "US" "VC_3541_1" NA
"156449" "SRS064774_NODE_6_length_227588_cov_26.041" 227588 26.041 FALSE 31.48 FALSE FALSE "Myoviridae" NA NA 0 62 FALSE "SRS064774" "US" "VC_1769_9" NA
"156705" "SRS065099_NODE_6_length_232979_cov_10.3215" 232979 10.3215 TRUE 42.35 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS065099" "US" "" NA
"156903" "SRS065278_NODE_3_length_342231_cov_109.119" 342231 109.119 TRUE 36.44 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS065278" "US" "VC_7832_10" NA
"156905" "SRS065278_NODE_7_length_243535_cov_8.33136" 243535 8.33136 FALSE 31.74 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS065278" "US" "VC_8794_2" NA
"156906" "SRS065278_NODE_11_length_210989_cov_27.745" 210989 27.745 TRUE 32.55 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS065278" "US" "VC_1774_10" NA
"157148" "SRS065310_NODE_1_length_343198_cov_29.8468" 343198 29.8468 FALSE 29.3 FALSE FALSE "Myoviridae" NA NA 0 107 TRUE "SRS065310" "US" NA NA
"157149" "SRS065310_NODE_2_length_251281_cov_43.2122" 251281 43.2122 TRUE 36.81 FALSE FALSE "Myoviridae" NA NA 0 45 TRUE "SRS065310" "US" "VC_635_20" "Streptococcus"
"157836" "SRS074682_NODE_9_length_271484_cov_41.3396" 271484 41.3396 FALSE 49.43 FALSE FALSE "Siphoviridae" NA NA 1 45 FALSE "SRS074682" "US" "VC_7508_3" "Rothia"
"158031" "SRS074970_NODE_2_length_252867_cov_14.3302" 252867 14.3302 FALSE 45.64 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS074970" "US" "VC_8879_7" NA
"158456" "SRS075084_NODE_1_length_290557_cov_24.7838" 290557 24.7838 FALSE 30.82 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS075084" "US" "VC_1759_2" NA
"159310" "SRS075353_NODE_6_length_272621_cov_49.5646" 272621 49.5646 FALSE 35.95 FALSE FALSE "Myoviridae" NA NA 0 91 FALSE "SRS075353" "US" "" "Cardiobacterium"
"159311" "SRS075353_NODE_8_length_247903_cov_20.2776" 247903 20.2776 FALSE 47.3 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS075353" "US" "VC_6381_14" "Actinomyces"
"159313" "SRS075353_NODE_13_length_202533_cov_29.7284" 202533 29.7284 FALSE 39.2 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS075353" "US" "VC_4608_2" NA
"159832" "SRS076926_NODE_9_length_244723_cov_9.31781" 244723 9.31781 FALSE 30.93 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS076926" "US" "VC_2166_3" "Veillonella"
"160250" "SRS076951_NODE_6_length_290822_cov_12.1577" 290822 12.1577 FALSE 30.37 FALSE FALSE "Myoviridae" NA NA 0 47 TRUE "SRS076951" "US" NA NA
"160251" "SRS076951_NODE_8_length_243417_cov_13.7537" 243417 13.7537 TRUE 31.76 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS076951" "US" "VC_8794_2" NA
"160252" "SRS076951_NODE_9_length_234380_cov_25.5243" 234380 25.5243 FALSE 31.87 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS076951" "US" "VC_1899_4" "Veillonella"
"160253" "SRS076951_NODE_11_length_217448_cov_11.5331" 217448 11.5331 FALSE 39.38 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS076951" "US" "" NA
"160489" "SRS077075_NODE_3_length_226767_cov_51.2337" 226767 51.2337 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS077075" "US" "VC_2385_1" NA
"160684" "SRS077092_NODE_8_length_254449_cov_9.93153" 254449 9.93153 TRUE 32.98 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS077092" "US" "VC_3828_3" NA
"160685" "SRS077092_NODE_12_length_226768_cov_244.809" 226768 244.809 TRUE 39.13 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS077092" "US" "VC_2385_1" NA
"161260" "SRS077508_NODE_11_length_258522_cov_10.5592" 258522 10.5592 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS077508" "US" "VC_4224_3" "Veillonella"
"161262" "SRS077508_NODE_15_length_231905_cov_12.6451" 231905 12.6451 FALSE 31 FALSE FALSE "Myoviridae" NA NA 0 35 TRUE "SRS077508" "US" "VC_9158_0" NA
"161436" "SRS077520_NODE_5_length_493539_cov_50.4933" 493539 50.4933 FALSE 47.53 FALSE FALSE "Myoviridae" NA NA 0 87 TRUE "SRS077520" "US" NA "Actinomyces"
"161438" "SRS077520_NODE_17_length_238976_cov_11.2613" 238976 11.2613 TRUE 30.92 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS077520" "US" "VC_2166_3" "Veillonella"
"162142" "SRS077736_NODE_8_length_337877_cov_11.6934" 337877 11.6934 TRUE 32.93 FALSE FALSE "Myoviridae" NA NA 0 45 TRUE "SRS077736" "US" NA "Streptococcus"
"162143" "SRS077736_NODE_11_length_311922_cov_47.3114" 311922 47.3114 TRUE 43.22 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS077736" "US" "" "Streptococcus"
"162144" "SRS077736_NODE_12_length_305341_cov_14.9068" 305341 14.9068 FALSE 29.43 FALSE FALSE "Myoviridae" NA NA 0 83 TRUE "SRS077736" "US" "VC_1674_0" "Streptococcus"
"162145" "SRS077736_NODE_17_length_254298_cov_53.503" 254298 53.503 TRUE 33.09 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS077736" "US" "VC_3828_3" NA
"162549" "SRS077763_NODE_6_length_253849_cov_47.9736" 253849 47.9736 FALSE 33.05 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS077763" "US" "VC_3828_3" NA
"162910" "SRS077855_NODE_3_length_295515_cov_42.3401" 295515 42.3401 FALSE 49.82 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS077855" "US" "" NA
"162912" "SRS077855_NODE_7_length_251157_cov_12.0173" 251157 12.0173 FALSE 34.96 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS077855" "US" NA NA
"163070" "SRS077861_NODE_7_length_242192_cov_6.76531" 242192 6.76531 FALSE 47.42 FALSE FALSE "Myoviridae" NA NA 0 25 TRUE "SRS077861" "US" NA "Actinomyces"
"163072" "SRS077861_NODE_10_length_218580_cov_14.8199" 218580 14.8199 FALSE 37.45 FALSE FALSE "Myoviridae" NA NA 1 37 TRUE "SRS077861" "US" NA NA
"163343" "SRS078182_NODE_3_length_278864_cov_256.064" 278864 256.064 FALSE 31.23 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS078182" "US" "VC_2700_6" NA
"163344" "SRS078182_NODE_8_length_260353_cov_93.28" 260353 93.28 FALSE 26.4 FALSE FALSE "Myoviridae" NA NA 0 45 TRUE "SRS078182" "US" "" NA
"163345" "SRS078182_NODE_9_length_253018_cov_13.8757" 253018 13.8757 FALSE 35.18 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS078182" "US" "VC_178_6" NA
"163346" "SRS078182_NODE_11_length_225687_cov_8.72584" 225687 8.72584 FALSE 29.7 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS078182" "US" "VC_2881_10" "Lachnoanaerobaculum"
"164047" "SRS078254_NODE_11_length_216535_cov_18.7799" 216535 18.7799 FALSE 38.71 FALSE FALSE "Siphoviridae" NA NA 0 36 FALSE "SRS078254" "US" "VC_7054_13" NA
"164131" "SRS078419_NODE_2_length_290472_cov_24.5721" 290472 24.5721 FALSE 39.1 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS078419" "US" "" NA
"164420" "SRS078425_NODE_1_length_226348_cov_18.355" 226348 18.355 TRUE 31.52 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS078425" "US" "VC_1769_9" NA
"164611" "SRS078431_NODE_11_length_258293_cov_26.0675" 258293 26.0675 TRUE 36.91 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS078431" "US" "VC_1419_6" "Neisseria"
"164843" "SRS078671_NODE_1_length_228149_cov_39.5138" 228149 39.5138 TRUE 39.09 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS078671" "US" "VC_2385_1" NA
"165156" "SRS078677_NODE_7_length_263796_cov_15.3008" 263796 15.3008 TRUE 41.35 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS078677" "US" "VC_3069_2" NA
"165783" "SRS098498_NODE_3_length_283362_cov_36.4425" 283362 36.4425 FALSE 31.13 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS098498" "US" "VC_2700_6" NA
